Customer_ID,Customer_Name,Age,Gender,City,State,Membership_Level,Acquisition_Channel,Customer_Tenure_Days,Total_Orders,Total_Items_Purchased,Total_Spend,Average_Order_Value,Preferred_Category,Website_Visits,App_Sessions,Days_Since_Last_Purchase,Purchase_Frequency_Per_Month,Average_Days_Between_Orders,Coupon_Usage_Rate,Return_Rate,Support_Tickets,Customer_Satisfaction,Preferred_Payment_Method,Future_CLV
CUST107972,Aditya Das,40,Male,Jaipur,Rajasthan,Gold,Paid Ads,2160,22,62,10128.6,460.39,Beauty & Personal Care,159,102,20,0.306,73.29,0.521,0.166,1,4.17,Debit Card,1225.92
CUST107973,Kajal Bansal,33,Female,Mumbai,Maharashtra,Silver,Paid Ads,424,6,18,7236.82,1206.14,Electronics,19,11,182,0.425,81.18,0.651,0.434,3,3.57,EMI,505.41
CUST107974,Ravi Shah,33,Male,Kolkata,West Bengal,Gold,Paid Ads,110,1,2,1262.21,1262.21,Home & Kitchen,47,39,20,0.273,102.66,0.527,0.086,2,4.53,Credit Card,200
CUST107975,Praveen Singh,21,Male,Indore,Madhya Pradesh,Gold,Organic Search,450,10,15,7663.92,766.39,Grocery,82,48,110,0.667,42.07,0.297,0.475,3,3.92,UPI,681.86
CUST107976,Deepika Chatterjee,31,Female,Hyderabad,Telangana,Silver,Referral,1004,18,21,18731.14,1040.62,Beauty & Personal Care,75,38,93,0.538,53.46,0.391,0.121,2,3.92,EMI,1137.14
CUST107977,Vikram Reddy,36,Male,Patna,Bihar,Silver,Organic Search,1800,7,14,4557.43,651.06,Beauty & Personal Care,169,95,299,0.117,286.48,0.203,0.253,2,4,Credit Card,298.52
CUST107978,Sandeep Tiwari,29,Male,Indore,Madhya Pradesh,Gold,Organic Search,868,13,36,11343.48,872.58,Fashion,103,66,34,0.449,62.44,0.227,0.575,2,3.38,UPI,611.24
CUST107979,Deepak Chauhan,29,Male,Ahmedabad,Gujarat,Gold,Email Marketing,1170,10,14,2817.43,281.74,Electronics,85,69,241,0.256,117.28,0.486,0.381,2,3.94,Debit Card,270.81
CUST107980,Aditya Bose,36,Male,Ahmedabad,Gujarat,Gold,Social Media,1800,28,85,14021.43,500.77,Grocery,237,42,8,0.467,63.41,0.343,0.184,2,4.05,UPI,1952.52
CUST107981,Ganesh Shah,35,Male,Indore,Madhya Pradesh,Silver,Organic Search,632,1,3,755.6,755.6,Home & Kitchen,51,30,73,0.047,400,0.171,0.109,5,3.8,Debit Card,200
CUST107982,Deepak Bose,36,Male,Chandigarh,Punjab,Silver,Paid Ads,1202,12,31,5407.56,450.63,Electronics,137,104,260,0.3,97.74,0.159,0.145,1,4.07,Cash on Delivery,436.1
CUST107983,Anita Shah,19,Female,Patna,Bihar,Gold,Referral,270,2,3,1396.51,698.26,Sports & Fitness,47,27,141,0.222,149.61,0.567,0.222,1,4.22,Debit Card,200
CUST107984,Ashok Rao,35,Male,Kolkata,West Bengal,Gold,Social Media,1643,14,17,4054.1,289.58,Grocery,93,98,46,0.256,104.86,0.078,0.167,1,4.52,UPI,725.99
CUST107985,Amit Kulkarni,19,Male,Bengaluru,Karnataka,Gold,Social Media,270,8,8,8150.69,1018.84,Mobile & Accessories,65,45,3,0.889,30.64,0.296,0.158,1,4.51,EMI,720.77
CUST107986,Kajal Menon,30,Female,Ludhiana,Punjab,Platinum,Referral,1260,35,74,33980.91,970.88,Fashion,304,103,191,0.833,33.85,0.323,0.352,0,3.99,Net Banking,2787.54
CUST107987,Shreya Agarwal,48,Female,Ludhiana,Punjab,Silver,Referral,584,2,4,797.81,398.91,Electronics,24,20,243,0.103,308.77,0.194,0.077,4,3.67,UPI,200
CUST107988,Usha Agarwal,37,Female,Delhi,Delhi,Gold,Organic Search,1890,22,59,10185.7,462.99,Books,543,358,490,0.349,87.85,0.109,0.178,5,3.94,Cash on Delivery,869.91
CUST107989,Yogesh Sharma,35,Male,Hyderabad,Telangana,Silver,Affiliate,764,10,21,3684.19,368.42,Grocery,112,72,37,0.393,91.25,0.763,0.371,1,4.13,UPI,419.49
CUST107990,Ajay Menon,25,Male,Lucknow,Uttar Pradesh,Silver,Organic Search,810,10,24,3883.08,388.31,Home & Kitchen,68,44,68,0.37,73.33,0.372,0.501,2,3.5,UPI,342.76
CUST107991,Ajay Bose,44,Male,Ludhiana,Punjab,Gold,Referral,1644,56,78,27676.67,494.23,Grocery,309,218,30,1.022,30.43,0.056,0.112,2,4.14,UPI,2710.32
CUST107992,Lakshmi Sharma,34,Female,Pune,Maharashtra,Silver,Social Media,1297,23,54,8719.33,379.1,Fashion,106,52,9,0.532,49.14,0.325,0.271,3,3.84,UPI,669.84
CUST107993,Anita Tiwari,18,Female,Warangal,Telangana,Silver,Referral,180,2,5,1387.02,693.51,Grocery,18,12,507,0.333,78.21,0.95,0.237,2,3.91,Debit Card,495.11
CUST107994,Ravi Joshi,27,Male,Mumbai,Maharashtra,Gold,Referral,990,29,87,7832.79,270.1,Home & Kitchen,185,127,60,0.879,38.03,0.585,0.246,1,3.91,UPI,838.25
CUST107995,Kiran Kumar,34,Male,Kochi,Kerala,Platinum,Referral,659,21,75,11679.38,556.16,Sports & Fitness,140,111,22,0.956,25.53,0.292,0.244,2,4.19,UPI,1431.82
CUST107996,Rakesh Kumar,30,Male,Bengaluru,Karnataka,Platinum,Email Marketing,1260,20,41,16144.5,807.22,Electronics,332,228,142,0.476,63.22,0.333,0.534,0,4.54,UPI,1702.41
CUST107997,Kiran Mehta,41,Male,Vadodara,Gujarat,Silver,Social Media,518,2,4,606.12,303.06,Fashion,95,77,98,0.116,192.41,0.865,0.257,1,3.99,UPI,200
CUST107998,Suresh Kulkarni,23,Male,Chennai,Tamil Nadu,Silver,Affiliate,630,2,5,2519.18,1259.59,Books,149,106,703,0.095,293.28,0.425,0.23,3,4.16,Net Banking,200
CUST107999,Manish Desai,33,Other,Ludhiana,Punjab,Silver,Social Media,627,3,8,1397.55,465.85,Electronics,24,25,112,0.144,235.32,0.859,0.34,2,3.95,Debit Card,200
CUST108000,Naveen Verma,27,Male,Lucknow,Uttar Pradesh,Gold,Organic Search,990,6,9,2364.56,394.09,Grocery,76,34,191,0.182,155.57,0.463,0.094,1,3.92,Debit Card,237.27
CUST108001,Kiran Menon,33,Male,Indore,Madhya Pradesh,Silver,Referral,639,5,12,3796.14,759.23,Electronics,115,75,126,0.235,132.37,0.476,0.219,1,4.5,Credit Card,295.61
CUST108002,Sangeeta Tiwari,28,Female,Chennai,Tamil Nadu,Gold,Social Media,163,3,6,1385.67,461.89,Beauty & Personal Care,64,43,14,0.552,57.84,0.32,0.044,0,4.85,Debit Card,293.74
CUST108003,Aditya Pandey,32,Male,Mumbai,Maharashtra,Silver,Organic Search,1008,12,24,5199.87,433.32,Fashion,153,129,24,0.357,82.67,0.186,0.126,6,3.61,Cash on Delivery,547.57
CUST108004,Kavita Yadav,44,Other,Kolkata,West Bengal,Platinum,Paid Ads,1927,22,58,51723.44,2351.07,Grocery,448,328,119,0.343,107.11,0.21,0.069,1,4.76,Net Banking,4470.37
CUST108005,Sanjay Reddy,19,Male,Delhi,Delhi,Platinum,Email Marketing,270,11,16,14013.01,1273.91,Home & Kitchen,131,75,15,1.222,23.34,0.617,0.156,1,4.69,EMI,1738.48
CUST108006,Vidya Yadav,48,Female,Jodhpur,Rajasthan,Gold,Social Media,781,5,9,1588.32,317.66,Books,77,48,137,0.192,156.33,0.839,0.276,1,3.64,UPI,200
CUST108007,Sandeep Agarwal,60,Male,Hyderabad,Telangana,Gold,Paid Ads,3650,17,54,7120.93,418.88,Electronics,113,67,583,0.14,228.13,0.229,0.232,1,4.81,UPI,446.13
CUST108008,Varun Reddy,28,Male,Hyderabad,Telangana,Silver,Paid Ads,455,1,2,883.25,883.25,Grocery,21,15,797,0.066,354.94,0,0.451,5,3.71,UPI,200
CUST108009,Sarika Agarwal,43,Female,Lucknow,Uttar Pradesh,Gold,Paid Ads,2430,39,103,63450.04,1626.92,Fashion,988,911,147,0.481,65.03,0.333,0.24,1,4.03,EMI,2501.13
CUST108010,Meera Mishra,39,Female,Patna,Bihar,Silver,Affiliate,790,5,14,5652.93,1130.59,,167,93,22,0.19,175.59,0.453,0.398,3,3.85,Credit Card,397.46
CUST108011,Amit Bansal,38,Male,Delhi,Delhi,Silver,Email Marketing,1703,13,18,10435.07,802.7,Sports & Fitness,87,47,242,0.229,123.59,0.196,0.18,3,3.47,Debit Card,561.11
CUST108012,Yogesh Thakur,26,Male,Delhi,Delhi,Silver,Referral,900,21,53,7202.38,342.97,Home & Kitchen,194,103,31,0.7,43.17,0.297,0.148,1,3.65,Debit Card,1057.53
CUST108013,Sandeep Yadav,24,Male,Kozhikode,Kerala,Gold,Organic Search,720,18,42,11668.91,648.27,Sports & Fitness,55,40,0,0.75,44.51,0.593,0.454,3,3.45,UPI,793.96
CUST108014,Sandeep Bansal,28,Male,Mumbai,Maharashtra,Silver,Paid Ads,836,10,13,2730.5,273.05,Electronics,77,52,289,0.359,78.28,0.124,0.087,0,4.76,UPI,328.51
CUST108015,Sonal Bose,29,Female,Chennai,Tamil Nadu,Silver,Social Media,1170,20,35,7688.86,384.44,Beauty & Personal Care,142,90,32,0.513,54.07,0.332,0.226,1,3.58,UPI,796.57
CUST108016,Kajal Desai,22,Female,Kolkata,West Bengal,Silver,Paid Ads,540,3,4,1823.83,607.94,Fashion,22,14,56,0.167,147.85,0.255,0.037,2,4.89,Debit Card,200
CUST108017,Sunita Pandey,26,Female,Delhi,Delhi,Silver,Social Media,900,15,15,13381.6,892.11,Home & Kitchen,36,24,64,0.5,54.32,0.135,0.302,4,3.5,Debit Card,633.36
CUST108018,Aditya Kumar,40,Male,Madurai,Tamil Nadu, Silver,Referral,844,12,45,6531.19,544.27,Fashion,66,34,224,0.427,61.27,0.26,0.221,4,3.84,Cash on Delivery,419.18
CUST108019,Anita Desai,44,FEMALE,Noida,Uttar Pradesh,Platinum,Organic Search,1632,52,106,81394,1565.27,Sports & Fitness,310,143,66,0.956,32.15,0.433,0.216,1,3.85,EMI,5125.62
CUST108020,Nandini Mehta,25,Female,Bengaluru,Karnataka,Silver,Referral,810,5,15,3911.09,782.22,Sports & Fitness,80,63,57,0.185,152.27,0.732,0.554,4,3.64,Credit Card,449.35
CUST108021,Rohit Thakur,52,Male,Chennai,Tamil Nadu,Gold,Social Media,623,1,1,989.92,989.92,Grocery,52,43,217,0.048,400,0.233,0.421,3,3.39,EMI,200
CUST108022,Amit Naidu,21,Male,Ludhiana,Punjab,Platinum,Referral,450,10,29,16929.37,1692.94,,74,48,18,0.667,45.41,0.299,0.537,2,3.37,Net Banking,1444.66
CUST108023,Kajal Gupta,23,Female,Ahmedabad,Gujarat,Silver,Referral,630,11,15,9017.81,819.8,Grocery,65,36,37,0.524,72.92,0.214,0.391,4,3.19,Credit Card,609.65
CUST108024,Vandana Nair,18,Female,Chennai,Tamil Nadu,Gold,Organic Search,180,5,12,6426.79,1285.36,Fashion,11,7,65,0.833,39.89,0.364,0.151,2,4.24,Credit Card,632.75
CUST108025,Harish Yadav,18,Male,Vadodara,Gujarat,Silver,Social Media,180,1,2,467.49,467.49,Electronics,13,10,164,0.167,194.91,0.234,0.6,0,3.36,Debit Card,200
CUST108026,Pallavi Desai,41,Female,Thiruvananthapuram,Kerala,Gold,Paid Ads,569,3,9,1434.87,478.29,Beauty & Personal Care,87,60,22,0.158,196.86,0.47,0.128,3,3.93,UPI,200
CUST108027,Anjali Desai,28,Female,Delhi,Delhi,Silver,Social Media,888,9,23,2966.64,329.63,Sports & Fitness,92,46,116,0.304,79.95,0.187,0.03,1,3.92,UPI,278.5
CUST108028,Shalini Nair,32,Female,Patna,Bihar,Silver,Paid Ads,1246,5,20,2314.61,462.92,Sports & Fitness,110,70,194,0.12,250.18,0.457,0.417,1,3.48,UPI,209.97
CUST108029,Sunita Naidu,29,Other,Lucknow,Uttar Pradesh,Silver,Social Media,239,3,10,1632.37,544.12,Books,38,23,724,0.377,71.66,0.831,0.142,1,,Debit Card,200
CUST108030,Ganesh Chauhan,21,Male,Lucknow,Uttar Pradesh,Platinum,Organic Search,450,11,19,12561.01,1141.91,Beauty & Personal Care,67,44,24,0.733,37.09,0.508,0.086,0,4.48,EMI,976.85
CUST108031,Siddharth Mehta,18,Male,Kozhikode,Kerala,Silver,Organic Search,180,2,5,1471.01,735.5,Sports & Fitness,44,30,21,0.333,77.97,0.39,0.6,4,3.21,Credit Card,200
CUST108032,Rekha Naidu,18,Female,Lucknow,Uttar Pradesh,Gold,Social Media,180,2,3,1290.89,645.45,Electronics,11,8,28,0.333,105.03,0.104,0.6,4,3.41,UPI,200
CUST108033,Meera Kulkarni,29,Female,Madurai,Tamil Nadu,Silver,Social Media,930,8,15,8219.72,1027.46,Grocery,162,101,19,0.258,139.76,0.625,0.376,3,3.44,Net Banking,503.51
CUST108034,Ganesh Naidu,35,Male,Mumbai,Maharashtra,Gold,Referral,324,10,16,8470.27,847.03,Electronics,87,71,11,0.926,33.29,0.554,0.543,1,4.19,Credit Card,980.51
CUST108035,Nandini Bose,23,Female,Warangal,Telangana,Gold,Social Media,630,14,31,11001.4,785.81,Sports & Fitness,235,137,125,0.667,47.47,0.257,0.172,2,4.17,UPI,989.46
CUST108036,Meera Kumar,18,Female,Ahmedabad,Gujarat,Gold,Organic Search,180,10,16,4393.29,439.33,Electronics,42,38,54,1.667,17.47,0.61,0.407,6,3.29,UPI,484.91
CUST108037,Suresh Chauhan,38,Male,Vadodara,Gujarat,Silver,Organic Search,1980,30,70,8459.4,281.98,Home & Kitchen,483,330,36,0.455,60.34,0.557,0.057,1,4.01,UPI,757.65
CUST108038,Praveen Gupta,39,Male,Pune,Maharashtra,Gold,Paid Ads,908,28,76,27915.97,997,Beauty & Personal Care,298,212,21,0.925,35.53,0.292,0.144,4,3.77,EMI,1657.32
CUST108039,Manoj Kulkarni,20,Male,Hyderabad,Telangana,Gold,Social Media,282,7,7,13015.24,1859.32,Home & Kitchen,59,40,110,0.745,46.93,0.545,0.37,3,4.07,Credit Card,686.58
CUST108040,Varun Thakur,21,Male,Bengaluru,Karnataka,Gold,Organic Search,450,6,15,1936.95,322.82,Electronics,76,57,182,0.4,83.94,0.207,0.14,4,3.74,Debit Card,200
CUST108041,Lakshmi Naidu,16,Female,Ahmedabad,Gujarat,Gold,Referral,30,1,3,446.52,446.52,Grocery,23,17,1,1,33.01,0.878,0.086,1,3.6,UPI,200
CUST108042,Naveen Shah,18,Male,Hyderabad,Telangana,Gold,Email Marketing,180,1,3,634.45,634.45,Beauty & Personal Care,57,30,269,0.167,193.47,0.483,0.29,3,3.78,Debit Card,200
CUST108043,Deepika Kumar,20,Female,Surat,Gujarat,Silver,Organic Search,360,3,8,1627.84,542.61,Electronics,41,33,49,0.25,117.52,0.631,0.153,3,3.35,UPI,202.23
CUST108044,Sandeep Reddy,42,Male,Chandigarh,Punjab,Platinum,Paid Ads,1693,15,42,15288.06,1019.2,Books,61,39,274,0.266,139.08,0.493,0.23,3,3.54,Credit Card,1121.26
CUST108045,Sarika Joshi,26,Female,Mysuru,Karnataka,Silver,Organic Search,738,5,11,4757.6,951.52,Sports & Fitness,34,34,203,0.203,165.38,0.112,0.432,3,3.47,Credit Card,363.38
CUST108046,Naveen Kulkarni,31,Male,Delhi,Delhi,Silver,Organic Search,201,3,5,1822.39,607.46,Fashion,16,9,38,0.448,76.14,0.608,0.147,8,2.94,Debit Card,209.84
CUST108047,Priya Yadav,21,Female,Patna,Bihar,Gold,Email Marketing,450,13,28,9827.06,755.93,Fashion,82,51,378,0.867,37.08,0.756,0.221,3,4.24,UPI,641.22
CUST108048,Karan Yadav,40,Male,Jodhpur,Rajasthan,Silver,Email Marketing,1825,20,43,20137.58,1006.88,Grocery,126,59,66,0.329,97.73,0.181,0.273,3,3.64,Net Banking,1429.58
CUST108049,Pallavi Pillai,30,Female,Delhi,Delhi,Silver,Referral,1256,17,32,13558.07,797.53,Electronics,161,108,81,0.406,59.16,0.53,0.419,1,4.18,UPI,883.61
CUST108050,Siddharth Patel,39,Male,Thiruvananthapuram,Kerala,Silver,Affiliate,603,1,2,529.06,529.06,Home & Kitchen,82,50,648,0.05,400,0.534,0.421,1,3.93,UPI,200
CUST108051,Meera Kumar,26,Female,Kolkata,West Bengal,Gold,Organic Search,900,25,43,13185.33,527.41,Electronics,187,95,407,0.833,36.72,0.629,0.067,2,4.03,Cash on Delivery,824.1
CUST108052,Suresh Singh,21,Male,Indore,Madhya Pradesh,Gold,Social Media,450,6,14,10582.21,1763.7,Electronics,111,65,51,0.4,68.6,0.333,0.6,2,3.34,Credit Card,740.77
CUST108053,Sanjay Chatterjee,30,Male,Delhi,Delhi,Gold,Organic Search,675,14,53,11974.79,855.34,Fashion,109,72,4,0.622,42.64,0.333,0.054,1,4.93,Credit Card,1220.74
CUST108054,Suman Patel,24,Female,Chandigarh,Punjab,Silver,Organic Search,720,7,9,8045.45,1149.35,Fashion,15,12,284,0.292,109.15,0.224,0.182,3,3.75,EMI,545.61
CUST108055,Arjun Mishra,26,Male,Lucknow,Uttar Pradesh,Silver,Paid Ads,762,2,4,2847.34,1423.67,Home & Kitchen,37,30,239,0.079,300.92,0.211,0.6,3,3.7,Credit Card,200
CUST108056,Usha Agarwal,24,Female,Lucknow,Uttar Pradesh,Silver,Referral,200,2,4,950.75,475.38,Sports & Fitness,29,16,83,0.3,90.98,0.045,0.521,1,4.02,UPI,200
CUST108057,Kavita Thakur,20,Female,Coimbatore,Tamil Nadu,Silver,Referral,360,7,20,3466.41,495.2,Electronics,68,71,34,0.583,50.62,0.534,0.163,3,4.7,Cash on Delivery,565.62
CUST108058,Vijay Verma,37,Male,Delhi,Delhi,Platinum,Social Media,1890,8,19,3599.85,449.98,Books,479,306,32,0.127,232.76,0.552,0.108,1,3.99,UPI,541.12
CUST108059,Sneha Reddy,34,Female,Bhopal,Madhya Pradesh,Gold,Social Media,1620,14,34,9976.24,712.59,Electronics,250,218,569,0.259,135.05,0.668,0.5,3,3.49,UPI,299.81
CUST108060,Varun Sharma,23,Male,Noida,Uttar Pradesh,Gold,Paid Ads,580,13,39,7855.32,604.26,Beauty & Personal Care,190,68,87,0.672,41.16,0.422,0.236,2,3.6,Credit Card,708.85
CUST108061,Meera Rao,45,Female,Chennai,Tamil Nadu,Silver,Paid Ads,477,11,31,7259.07,659.92,Fashion,52,30,25,0.692,49.87,0.682,0.584,2,4.13,Debit Card,848.66
CUST108062,Arjun Iyer,25,Male,Jodhpur,Rajasthan,Silver,Paid Ads,424,6,18,3195.09,532.52,Grocery,16,11,6,0.425,79.57,0.701,0.6,3,3.38,UPI,223.07
CUST108063,Ritu Menon,37,Female,Kolkata,West Bengal,Gold,Organic Search,610,10,24,4762.44,476.24,Fashion,76,70,20,0.492,54.3,0.218,0.258,2,4.56,UPI,486.84
CUST108064,Vidya Pillai,18,Female,Ludhiana,Punjab,Silver,Social Media,180,1,2,297.44,297.44,Electronics,25,18,465,0.167,173.06,0.123,0.457,1,4.02,UPI,200
CUST108065,Vijay Menon,28,Male,Bengaluru,Karnataka,Gold,Organic Search,950,10,12,11119.22,1111.92,Fashion,255,185,25,0.316,72.96,0.622,0.233,2,3.49,Credit Card,1405.03
CUST108066,Anjali Joshi,18,Female,nagpur,Maharashtra,Silver,Affiliate,180,1,3,1149.31,1149.31,Books,23,20,26,0.167,132.99,0.581,0.099,1,4.54,Credit Card,200
CUST108067,Vijay Verma,24,Male,Ahmedabad,Gujarat,Platinum,Organic Search,720,7,13,4442.27,634.61,Home & Kitchen,351,248,51,0.292,100.57,0.173,0.201,0,4.61,Credit Card,601.23
CUST108068,Meera Agarwal,34,Female,Nagpur,Maharashtra,Silver,Referral,1620,8,20,2152.93,269.12,Mobile & Accessories,86,46,159,0.148,207.42,0.3,0.342,4,3.69,Cash on Delivery,327.89
CUST108069,Kiran Mishra,33,Male,Patna,Bihar,Gold,Paid Ads,1530,15,39,11580.04,772,Home & Kitchen,346,353,86,0.294,102.14,0.236,0.18,1,3.89,UPI,919.29
CUST108070,Rohit Tiwari,24,Male,Ahmedabad,Gujarat,Platinum,Organic Search,720,15,34,7845.26,523.02,Home & Kitchen,107,74,56,0.625,42.05,0.763,0.428,8,2.81,Debit Card,592
CUST108071,Manish Mehta,31,Male,Udaipur,Rajasthan,Platinum,Organic Search,1350,28,84,20279.86,724.28,Electronics,408,298,9,0.622,55.41,0.593,0.248,2,4.39,UPI,3786.45
CUST108072,Neha Shah,33,Female,Hubballi,Karnataka,Silver,Paid Ads,546,9,22,4330.41,481.16,Home & Kitchen,46,34,10,0.495,57.58,0.537,0.319,1,4.02,Debit Card,358.98
CUST108073,Ravi Kumar,25,Other,Surat,Gujarat,Gold,Social Media,558,12,29,17011.33,1417.61,Electronics,14,6,39,0.645,50.85,0.675,0.02,4,3.38,Credit Card,1051.68
CUST108074,Radhika Naidu,73,Female,Guwahati,Assam,Silver,Referral,1081,16,43,7263.55,453.97,Books,59,46,49,0.444,56.08,0.66,0.34,5,3.83,UPI,525.37
CUST108075,Lakshmi Yadav,32,Female,Vadodara,Gujarat,Gold,Paid Ads,1440,47,120,42848.67,911.67,Electronics,331,196,2,0.979,26.55,0.176,0.299,3,3.6,UPI,1800.23
CUST108076,Rekha Bose,26,Female,Mumbai,Maharashtra,Platinum,Referral,865,6,15,2736.81,456.14,Electronics,151,114,81,0.208,179.48,0.203,0.127,0,4.58,UPI,649.04
CUST108077,Sangeeta Pandey,45,Female,Chennai,Tamil Nadu,Platinum,Affiliate,1812,46,105,38886.79,845.37,Books,604,587,18,0.762,36.98,0.227,0.214,2,3.76,Debit Card,3952.2
CUST108078,Sunita Patel,27,Female,Patna,Bihar,Gold,Organic Search,224,2,6,1239.46,619.73,Fashion,30,11,146,0.268,117.38,0.145,0.044,0,4.4,UPI,309.2
CUST108079,Sanjay Pillai,22,Male,Guwahati,Assam,Platinum,Paid Ads,540,16,35,13136.23,821.01,Beauty & Personal Care,203,138,43,0.889,31.27,0.415,0.359,3,3.97,UPI,1634.17
CUST108080,Meera Menon,38,Female,Mysuru,Karnataka,Silver,Paid Ads,871,6,14,2012.5,335.42,Fashion,140,91,241,0.207,139.33,0.248,0.222,3,4.4,Debit Card,228.46
CUST108081,Rohit Gupta,36,Male,Kanpur,Uttar Pradesh,Gold,Paid Ads,507,2,3,872.34,436.17,Home & Kitchen,81,61,75,0.118,231.42,0.328,0.087,1,4.32,UPI,200
CUST108082,Madhuri Agarwal,18,Female,Pune,Maharashtra,Silver,Organic Search,180,3,8,2467.9,822.63,Books,25,16,33,0.5,62.91,0.751,0.075,2,3.87,UPI,314.81
CUST108083,Arjun Das,18,Male,Lucknow,Uttar Pradesh,Gold,Social Media,180,2,4,1549.09,774.55,Mobile & Accessories,16,12,174,0.333,112.08,0.308,0.403,2,4.22,UPI,218.57
CUST108084,Rohit Joshi,34,Male,Nagpur,Maharashtra,Platinum,Organic Search,1620,21,69,8782.5,418.21,Grocery,29,20,27,0.389,79.62,0.232,0.336,1,4.37,UPI,876.88
CUST108085,Sonal Pandey,25,Female,Hyderabad,Telangana,Platinum,Referral,810,8,22,5767.38,720.92,Electronics,366,221,21,0.296,110.91,0.225,0.188,3,3.65,Debit Card,801.67
CUST108086,Sanjay Chatterjee,33,Male,Ludhiana,Punjab,Gold,Organic Search,794,6,12,3435.53,572.59,Beauty & Personal Care,11,4,900,0.227,119.05,0.168,0.407,2,3.84,Debit Card,200
CUST108087,Nandini Pandey,27,Female,Bengaluru,Karnataka,Gold,Social Media,990,11,31,12712.6,1155.69,Home & Kitchen,106,81,224,0.333,77.31,0.554,0.096,0,4.68,Credit Card,1367.47
CUST108088,Priya Joshi,35,Female,Surat,Gujarat,Silver,Email Marketing,192,3,7,2464.64,821.55,Electronics,32,29,38,0.469,49.66,0.322,0.379,2,3.53,Debit Card,977.3
CUST108089,Swati Shah,37,Female,Pune,Maharashtra,Gold,Paid Ads,964,26,46,17176.53,660.64,Beauty & Personal Care,156,86,17,0.809,30.7,0.248,0.282,5,3.81,Credit Card,1111.75
CUST108090,Vidya Gupta,18,Female,Kochi,Kerala,Silver,Paid Ads,180,5,11,1284.96,256.99,Home & Kitchen,24,15,25,0.833,41.04,0.82,0.248,2,3.76,Debit Card,200
CUST108091,,23,Male,Mumbai,Maharashtra,Platinum,Social Media,630,8,14,14571.82,1821.48,Mobile & Accessories,96,89,32,0.381,85.39,0.425,0.002,1,4.28,Credit Card,1319.15
CUST108092,Praveen Mishra,43,Male,Chennai,Tamil Nadu,Silver,Social Media,1897,14,34,14642.88,1045.92,Electronics,189,163,601,0.221,130.09,0.848,0.296,2,3.65,EMI,789.2
CUST108093,Priya Shah,34,Female,Guwahati,Assam,Silver,Organic Search,152,1,2,524,524,Electronics,24,18,313,0.197,160.8,0.441,0.6,6,2.87,UPI,200
CUST108094,Ravi Bansal,36,Male,Mumbai,Maharashtra,Silver,Paid Ads,363,3,5,1045.29,348.43,Electronics,61,37,213,0.248,125.77,0.195,0.107,0,4.64,Cash on Delivery,200
CUST108095,Yogesh Tiwari,49,Male,Hyderabad,Telangana,Silver,Social Media,2737,15,37,12296.79,819.79,Books,270,229,203,0.164,185.63,0.69,0.228,5,3.24,UPI,626.91
CUST108096,Nitin Sharma,40,Male,Pune,Maharashtra,Silver,Email Marketing,917,8,17,7989.11,998.64,Home & Kitchen,73,41,4,0.262,126.19,0.589,0.253,1,4.28,EMI,686.51
CUST108097,Nisha Thakur,32,Female,Jaipur,Rajasthan,Silver,Social Media,1440,38,49,14159.66,372.62,Mobile & Accessories,100,67,11,0.792,36.72,0.638,0.116,1,4.33,UPI,1475.41
CUST108098,Pallavi Nair,22,Female,Surat,Gujarat,Silver,Paid Ads,425,4,11,2721.27,680.32,Fashion,84,44,0,0.282,111.24,0.6,0.406,3,3.58,Debit Card,389.78
CUST108099,Varun Iyer,42,Male,Chandigarh,Punjab,Gold,Organic Search,1732,15,34,9635.16,642.34,Electronics,389,357,85,0.26,108.09,0.078,0.487,3,3.86,Credit Card,772.2
CUST108100,Manoj Das,42,Male,Bengaluru,Karnataka,Gold,Email Marketing,1432,14,30,5178.6,369.9,Sports & Fitness,244,225,17,0.293,113.58,0.518,0.107,1,4,UPI,623.71
CUST108101,Sonal Patel,33,Female,Bengaluru,Karnataka,Gold,Organic Search,684,5,17,4238.75,847.75,Mobile & Accessories,26,24,100,0.219,143.69,0.208,0.486,2,3.62,Debit Card,442.84
CUST108102,Aditya Singh,47,Male,Kolkata,West Bengal,Gold,Organic Search,2790,22,67,8043.6,365.62,Fashion,361,176,475,0.237,148.23,0.326,0.549,6,3.35,UPI,286.3
CUST108103,Karan Pillai,34,Male,Delhi,Delhi,Platinum,Social Media,1620,41,81,36874.99,899.39,Fashion,412,218,51,0.759,34.65,0.61,0.02,0,4.81,UPI,3498.06
CUST108104,Praveen Kumar,33,Male,Delhi,Delhi,Gold,Referral,1530,18,36,8502.26,472.35,Electronics,462,350,102,0.353,87.07,0.448,0.239,2,4.1,Debit Card,796.87
CUST108105,Lakshmi Singh,42,Female,Mumbai,Maharashtra,Gold,Paid Ads,905,13,33,6838.19,526.01,Books,164,103,21,0.431,84.62,0.097,0.268,2,3.85,UPI,595.51
CUST108106,Ajay Pillai,36,Male,Chennai,Tamil Nadu,Gold,Social Media,837,21,42,26849.35,1278.54,Sports & Fitness,365,264,4,0.753,32.82,0.54,0.119,2,4.14,Net Banking,1870.41
CUST108107,Varun Bhatt,38,Male,Hyderabad,Telangana,Platinum,Social Media,950,49,49,39928.34,814.86,Home & Kitchen,120,74,5,1.547,18.66,0.303,0.261,1,3.64,Debit Card,4283.32
